,ticker,cik,company,sic,sic_desc,form,filing_date,report_date,acceptance_datetime,accession,doc_url,n_words,n_distinct,text_path,accession_clean,calendar_quarter,acceptance_et,acceptance_effective_date,day0_candidate,day0,day_minus1,price_day_minus1,n_pre_returns,n_post_returns,negative_prop,negative_tfidf,positive_prop,positive_tfidf,uncertainty_prop,uncertainty_tfidf,pre_vol,post_vol,n_pre,n_post
1090,GOOG,1652044,Alphabet Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2024-04-26,2024-03-31,2024-04-26 00:22:11+00:00,0001652044-24-000053,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000053/goog-20240331.htm,9779,1364,data/interim/text/000165204424000053.txt.gz,165204424000053,2024Q2,2024-04-25 20:22:11-04:00,2024-04-26,2024-04-26,2024-04-26,2024-04-25,156.46798706054688,917,481,0.006953676245014828,8.932580719197558,0.003476838122507414,5.0141254979091965,0.013089272931792616,6.62887359856347,0.2949644807620093,0.22076939818554442,55.0,60.0
1091,GOOG,1652044,Alphabet Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2024-07-24,2024-06-30,2024-07-23 23:12:07+00:00,0001652044-24-000079,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000079/goog-20240630.htm,10167,1352,data/interim/text/000165204424000079.txt.gz,165204424000079,2024Q3,2024-07-23 19:12:07-04:00,2024-07-24,2024-07-24,2024-07-24,2024-07-23,182.0842742919922,977,421,0.007081735025081145,7.31447560781311,0.0034425100816366677,4.739729532855692,0.010524245106717813,4.665795061805635,0.28692883448935796,0.22854198185392302,55.0,60.0
1092,GOOG,1652044,Alphabet Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2024-10-30,2024-09-30,2024-10-29 23:33:10+00:00,0001652044-24-000118,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000118/goog-20240930.htm,10866,1455,data/interim/text/000165204424000118.txt.gz,165204424000118,2024Q4,2024-10-29 19:33:10-04:00,2024-10-30,2024-10-30,2024-10-30,2024-10-29,169.95059204101562,1046,352,0.010951592122216088,22.282335903927805,0.0034971470642370696,4.860829941784073,0.01150377323762194,7.344522004354611,0.20981527435131367,0.3108819346044186,55.0,60.0
1093,GOOG,1652044,Alphabet Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",10-K,2025-02-05,2024-12-31,2025-02-05 01:41:40+00:00,0001652044-25-000014,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm,32555,3331,data/interim/text/000165204425000014.txt.gz,165204425000014,2025Q1,2025-02-04 20:41:40-05:00,2025-02-05,2025-02-05,2025-02-05,2025-02-04,206.5004119873047,1111,287,0.025648901858393486,124.42780227983926,0.007279987713100906,37.04872087464769,0.02091844570726463,23.28629517558122,0.3172811063952436,0.39926386836447286,55.0,60.0
1094,GOOG,1652044,Alphabet Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2025-04-25,2025-03-31,2025-04-25 01:05:29+00:00,0001652044-25-000043,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000043/goog-20250331.htm,9051,1295,data/interim/text/000165204425000043.txt.gz,165204425000043,2025Q2,2025-04-24 21:05:29-04:00,2025-04-25,2025-04-25,2025-04-25,2025-04-24,160.71258544921875,1166,232,0.0055242514639266375,8.047325030470994,0.003314550878355983,3.38771781930845,0.012153353220638603,4.878034930417763,0.40767487440263195,0.281045661987282,55.0,60.0
1095,GOOG,1652044,Alphabet Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2025-07-24,2025-06-30,2025-07-23 23:44:01+00:00,0001652044-25-000062,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000062/goog-20250630.htm,9597,1307,data/interim/text/000165204425000062.txt.gz,165204425000062,2025Q3,2025-07-23 19:44:01-04:00,2025-07-24,2025-07-24,2025-07-24,2025-07-23,190.8407592773437,1227,171,0.005835156819839533,8.917067786550275,0.0034385745545482964,4.071157552939277,0.011982911326456184,5.693168972957879,0.2896186575945975,0.2812810270724032,55.0,60.0
1096,GOOG,1652044,Alphabet Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",10-Q,2025-10-30,2025-09-30,2025-10-30 01:55:01+00:00,0001652044-25-000091,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000091/goog-20250930.htm,9808,1331,data/interim/text/000165204425000091.txt.gz,165204425000091,2025Q4,2025-10-29 21:55:01-04:00,2025-10-30,2025-10-30,2025-10-30,2025-10-29,274.4535217285156,1296,102,0.005709624796084829,8.98123524429637,0.00316068515497553,3.9676584589384745,0.0116231647634584,4.818375523502558,0.2787022122724633,0.2709749162552943,55.0,60.0
1097,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-K,2021-02-26,2020-12-31,2021-02-25 23:10:26+00:00,0001564590-21-009011,https://www.sec.gov/Archives/edgar/data/1652130/000156459021009011/ntla-10k_20201231.htm,68419,4528,data/interim/text/000156459021009011.txt.gz,156459021009011,2021Q1,2021-02-25 18:10:26-05:00,2021-02-26,2021-02-26,2021-02-26,2021-02-25,57.470001220703125,121,1277,0.026542334731580408,230.29923594008443,0.011692658472061855,63.24476209754153,0.02130987006533273,32.76658894930339,0.946904997811089,0.9667457840835896,55.0,60.0
1098,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2021-05-06,2021-03-31,2021-05-06 20:06:36+00:00,0001564590-21-024947,https://www.sec.gov/Archives/edgar/data/1652130/000156459021024947/ntla-10q_20210331.htm,43031,3589,data/interim/text/000156459021024947.txt.gz,156459021024947,2021Q2,2021-05-06 16:06:36-04:00,2021-05-07,2021-05-07,2021-05-07,2021-05-06,66.4800033569336,170,1228,0.0329297483209779,184.32992658812623,0.01187515976853896,47.30797912229928,0.026190420859380448,23.593515158028598,1.0008302076504323,1.2417280359227423,55.0,60.0
1099,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2021-08-05,2021-06-30,2021-08-05 20:47:34+00:00,0001564590-21-041673,https://www.sec.gov/Archives/edgar/data/1652130/000156459021041673/ntla-10q_20210630.htm,46622,3753,data/interim/text/000156459021041673.txt.gz,156459021041673,2021Q3,2021-08-05 16:47:34-04:00,2021-08-06,2021-08-06,2021-08-06,2021-08-05,165.16000366210938,233,1165,0.03180901720217923,192.82909355738377,0.011196430869546565,46.51924552838032,0.02543863412123032,25.255941138567394,1.2727180812391612,0.5408444462677241,55.0,60.0
1100,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2021-11-04,2021-09-30,2021-11-04 20:32:07+00:00,0000950170-21-003088,https://www.sec.gov/Archives/edgar/data/1652130/000095017021003088/ntla-20210930.htm,47292,3837,data/interim/text/000095017021003088.txt.gz,95017021003088,2021Q4,2021-11-04 16:32:07-04:00,2021-11-05,2021-11-05,2021-11-05,2021-11-04,133.94000244140625,297,1101,0.03146409540725704,196.10447817149955,0.011037807663029689,46.912702375739364,0.02537427048972342,26.711542914202486,0.5593575598924566,0.7607858091878125,55.0,60.0
1101,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-K,2022-02-24,2021-12-31,2022-02-24 21:22:35+00:00,0000950170-22-001981,https://www.sec.gov/Archives/edgar/data/1652130/000095017022001981/ntla-20211231.htm,76876,4955,data/interim/text/000095017022001981.txt.gz,95017022001981,2022Q1,2022-02-24 16:22:35-05:00,2022-02-25,2022-02-25,2022-02-25,2022-02-24,87.45999908447266,373,1025,0.025326499817888547,253.72939955750294,0.010848639367292783,65.69555242479719,0.020279410999531712,36.130664676972295,0.8101759145260627,0.9277527704018977,55.0,60.0
1102,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2022-05-05,2022-03-31,2022-05-05 20:06:30+00:00,0000950170-22-007805,https://www.sec.gov/Archives/edgar/data/1652130/000095017022007805/ntla-20220331.htm,46487,3710,data/interim/text/000095017022007805.txt.gz,95017022007805,2022Q2,2022-05-05 16:06:30-04:00,2022-05-06,2022-05-06,2022-05-06,2022-05-05,50.02999877929688,422,976,0.03151418676189042,186.53455421389464,0.011401036849011552,45.445708702550775,0.025490997483167337,22.523234451179782,0.9377193316225051,0.9229492893244597,55.0,60.0
1103,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2022-08-04,2022-06-30,2022-08-04 20:04:02+00:00,0000950170-22-014731,https://www.sec.gov/Archives/edgar/data/1652130/000095017022014731/ntla-20220630.htm,46952,3736,data/interim/text/000095017022014731.txt.gz,95017022014731,2022Q3,2022-08-04 16:04:02-04:00,2022-08-05,2022-08-05,2022-08-05,2022-08-04,65.43000030517578,484,914,0.03139376384392571,189.75898248837436,0.011415914125063894,46.13849612137212,0.02523854148918044,22.512592405628816,0.941000269669384,0.6912315772728311,55.0,60.0
1104,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2022-11-03,2022-09-30,2022-11-03 20:03:31+00:00,0000950170-22-021835,https://www.sec.gov/Archives/edgar/data/1652130/000095017022021835/ntla-20220930.htm,47500,3774,data/interim/text/000095017022021835.txt.gz,95017022021835,2022Q4,2022-11-03 16:03:31-04:00,2022-11-04,2022-11-04,2022-11-04,2022-11-03,51.61000061035156,548,850,0.03134736842105263,195.87635207317513,0.01136842105263158,45.332411974646924,0.024778947368421053,22.403539537820805,0.7109473299904783,0.6951208406082795,55.0,60.0
1105,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-K,2023-02-23,2022-12-31,2023-02-23 21:07:39+00:00,0000950170-23-004097,https://www.sec.gov/Archives/edgar/data/1652130/000095017023004097/ntla-20221231.htm,74665,4899,data/interim/text/000095017023004097.txt.gz,95017023004097,2023Q1,2023-02-23 16:07:39-05:00,2023-02-24,2023-02-24,2023-02-24,2023-02-23,38.970001220703125,623,775,0.02489787718475859,242.91602073858976,0.010808276970468092,65.21793508645331,0.020504921984865733,36.24861228027814,0.6980694719499625,0.6749554128654235,55.0,60.0
1106,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2023-05-04,2023-03-31,2023-05-04 20:12:48+00:00,0000950170-23-017866,https://www.sec.gov/Archives/edgar/data/1652130/000095017023017866/ntla-20230331.htm,41791,3456,data/interim/text/000095017023017866.txt.gz,95017023017866,2023Q2,2023-05-04 16:12:48-04:00,2023-05-05,2023-05-05,2023-05-05,2023-05-04,43.650001525878906,672,726,0.03249503481610873,171.2571164393945,0.01172501256251346,43.07845088130642,0.027350386446842623,21.23276977156885,0.6334790767852386,0.5049266586597234,55.0,60.0
1107,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2023-08-03,2023-06-30,2023-08-03 20:13:53+00:00,0000950170-23-037996,https://www.sec.gov/Archives/edgar/data/1652130/000095017023037996/ntla-20230630.htm,42877,3446,data/interim/text/000095017023037996.txt.gz,95017023037996,2023Q3,2023-08-03 16:13:53-04:00,2023-08-04,2023-08-04,2023-08-04,2023-08-03,39.09000015258789,734,664,0.03199850735825734,170.3193889342051,0.011567973505609067,42.41360852231454,0.02714742169461483,20.632257412376493,0.5167794435446159,0.4121823609525265,55.0,60.0
1108,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2023-11-09,2023-09-30,2023-11-09 21:05:36+00:00,0000950170-23-062011,https://www.sec.gov/Archives/edgar/data/1652130/000095017023062011/ntla-20230930.htm,43334,3483,data/interim/text/000095017023062011.txt.gz,95017023062011,2023Q4,2023-11-09 16:05:36-05:00,2023-11-10,2023-11-10,2023-11-10,2023-11-09,24.959999084472656,803,595,0.031914893617021274,172.85263449478958,0.011561360594452393,42.76829716948675,0.027068814325933447,22.02961374431036,0.4276580408772634,0.6451796833025042,55.0,60.0
1109,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-K,2024-02-22,2023-12-31,2024-02-22 21:02:42+00:00,0000950170-24-018736,https://www.sec.gov/Archives/edgar/data/1652130/000095017024018736/ntla-20231231.htm,73022,4775,data/interim/text/000095017024018736.txt.gz,95017024018736,2024Q1,2024-02-22 16:02:42-05:00,2024-02-23,2024-02-23,2024-02-23,2024-02-22,27.18000030517578,873,525,0.025102024047547314,234.64742263809913,0.011475993536194572,67.54918943146251,0.021212785188025527,31.820351255041363,0.6152266980288946,0.49212278991623076,55.0,60.0
1110,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2024-05-09,2024-03-31,2024-05-09 20:25:24+00:00,0000950170-24-057046,https://www.sec.gov/Archives/edgar/data/1652130/000095017024057046/ntla-20240331.htm,41394,3371,data/interim/text/000095017024057046.txt.gz,95017024057046,2024Q2,2024-05-09 16:25:24-04:00,2024-05-10,2024-05-10,2024-05-10,2024-05-09,24.86000061035156,927,471,0.03326569067980867,168.9445031700068,0.012151519543895251,42.64569176389863,0.027516065130212108,20.800247183040984,0.5891429173288544,0.5741799082492918,55.0,60.0
1111,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2024-08-08,2024-06-30,2024-08-08 20:06:13+00:00,0000950170-24-093907,https://www.sec.gov/Archives/edgar/data/1652130/000095017024093907/ntla-20240630.htm,42530,3445,data/interim/text/000095017024093907.txt.gz,95017024093907,2024Q3,2024-08-08 16:06:13-04:00,2024-08-09,2024-08-09,2024-08-09,2024-08-08,22.3799991607666,989,409,0.03301199153538679,172.75020982405482,0.012085586644721372,43.2392263696989,0.026804608511638843,22.065173693214444,0.5470776109624789,0.6649276918806069,55.0,60.0
1112,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2024-11-07,2024-09-30,2024-11-07 21:05:30+00:00,0000950170-24-123276,https://www.sec.gov/Archives/edgar/data/1652130/000095017024123276/ntla-20240930.htm,42854,3477,data/interim/text/000095017024123276.txt.gz,95017024123276,2024Q4,2024-11-07 16:05:30-05:00,2024-11-08,2024-11-08,2024-11-08,2024-11-07,16.0,1053,345,0.033229103467587624,176.19840314021087,0.012017547953516592,43.258513542660964,0.02667195594343585,22.887206297564948,0.6757505966392756,0.7271378074411978,55.0,60.0
1113,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-K,2025-02-27,2024-12-31,2025-02-27 21:03:58+00:00,0000950170-25-029007,https://www.sec.gov/Archives/edgar/data/1652130/000095017025029007/ntla-20241231.htm,67885,4550,data/interim/text/000095017025029007.txt.gz,95017025029007,2025Q1,2025-02-27 16:03:58-05:00,2025-02-28,2025-02-28,2025-02-28,2025-02-27,10.859999656677246,1127,271,0.027281431833247403,230.20766323924758,0.011386904323488252,67.31243836280959,0.0218752301686676,32.869478199626215,0.7738577201909639,1.0304282127806719,55.0,60.0
1114,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2025-05-08,2025-03-31,2025-05-08 20:05:38+00:00,0000950170-25-066914,https://www.sec.gov/Archives/edgar/data/1652130/000095017025066914/ntla-20250331.htm,41741,3391,data/interim/text/000095017025066914.txt.gz,95017025066914,2025Q2,2025-05-08 16:05:38-04:00,2025-05-09,2025-05-09,2025-05-09,2025-05-08,8.279999732971191,1176,222,0.03459428379770489,177.12022568421747,0.012074459164849907,44.44767209545487,0.02771855010660981,22.958695071280417,0.8851950410698016,0.8697864260289606,55.0,60.0
1115,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2025-08-07,2025-06-30,2025-08-07 20:06:00+00:00,0000950170-25-104987,https://www.sec.gov/Archives/edgar/data/1652130/000095017025104987/ntla-20250630.htm,43405,3520,data/interim/text/000095017025104987.txt.gz,95017025104987,2025Q3,2025-08-07 16:06:00-04:00,2025-08-08,2025-08-08,2025-08-08,2025-08-07,11.460000038146973,1238,160,0.03446607533694275,190.47196745239904,0.011934108973620551,47.66251367707401,0.02707061398456399,24.71253378971429,0.8945226648134995,1.3748314827381112,55.0,60.0
1116,NTLA,1652130,"Intellia Therapeutics, Inc.",2835,In Vitro & In Vivo Diagnostic Substances,10-Q,2025-11-06,2025-09-30,2025-11-06 21:26:55+00:00,0001193125-25-269680,https://www.sec.gov/Archives/edgar/data/1652130/000119312525269680/ntla-20250930.htm,44513,3539,data/interim/text/000119312525269680.txt.gz,119312525269680,2025Q4,2025-11-06 16:26:55-05:00,2025-11-07,2025-11-07,2025-11-07,2025-11-06,12.31999969482422,1302,96,0.03439444656617168,192.0750223308172,0.011996495405836497,47.493982956302325,0.027115674072742794,24.786681503351257,1.391537104536316,0.786666493511537,55.0,60.0
1117,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-K,2022-04-08,2022-01-31,2022-04-08 20:49:23+00:00,0001628280-22-008836,https://www.sec.gov/Archives/edgar/data/1653482/000162828022008836/gtlb-20220131.htm,49525,3822,data/interim/text/000162828022008836.txt.gz,162828022008836,2022Q2,2022-04-08 16:49:23-04:00,2022-04-09,2022-04-09,2022-04-11,2022-04-08,47.720001220703125,122,994,0.026431095406360423,129.09691995245464,0.011408379606259464,50.10484285539977,0.022836951034830893,30.239906739341194,1.248836590531545,1.255364485454995,55.0,60.0
1118,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-Q,2022-09-07,2022-07-31,2022-09-06 23:10:38+00:00,0001628280-22-024415,https://www.sec.gov/Archives/edgar/data/1653482/000162828022024415/gtlb-20220731.htm,38745,3045,data/interim/text/000162828022024415.txt.gz,162828022024415,2022Q3,2022-09-06 19:10:38-04:00,2022-09-07,2022-09-07,2022-09-07,2022-09-06,47.400001525878906,224,892,0.03272680345851078,115.8775718477704,0.009885146470512324,32.849261863791405,0.026764743837914568,20.988745781636815,0.6535943638424782,0.9781099354904769,55.0,60.0
1119,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-Q,2022-12-06,2022-10-31,2022-12-06 00:14:44+00:00,0001628280-22-031412,https://www.sec.gov/Archives/edgar/data/1653482/000162828022031412/gtlb-20221031.htm,38947,3049,data/interim/text/000162828022031412.txt.gz,162828022031412,2022Q4,2022-12-05 19:14:44-05:00,2022-12-06,2022-12-06,2022-12-06,2022-12-05,38.33000183105469,287,829,0.03268544432177061,116.57569851493072,0.009731173132718823,32.50531689308517,0.026266464682774025,20.36518475727943,0.9753520306928881,0.8429524010352439,55.0,60.0
1120,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-K,2023-03-30,2023-01-31,2023-03-30 20:42:40+00:00,0001628280-23-009925,https://www.sec.gov/Archives/edgar/data/1653482/000162828023009925/gtlb-20230131.htm,50017,3846,data/interim/text/000162828023009925.txt.gz,162828023009925,2023Q1,2023-03-30 16:42:40-04:00,2023-03-31,2023-03-31,2023-03-31,2023-03-30,33.0099983215332,366,750,0.027710578403342862,137.24405426993079,0.011156206889657516,52.757412417206034,0.022312413779315032,31.723003446349036,0.9990166339491185,0.8290461776641729,55.0,60.0
1121,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-Q,2023-06-06,2023-04-30,2023-06-05 21:49:07+00:00,0001628280-23-020942,https://www.sec.gov/Archives/edgar/data/1653482/000162828023020942/gtlb-20230430.htm,38655,3103,data/interim/text/000162828023020942.txt.gz,162828023020942,2023Q2,2023-06-05 17:49:07-04:00,2023-06-06,2023-06-06,2023-06-06,2023-06-05,35.400001525878906,411,705,0.03409649463200103,123.87704692833104,0.010089251067132324,37.3514925858531,0.027111628508601732,23.261744420333958,0.7509692690583549,0.45570890105552453,55.0,60.0
1122,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-Q,2023-09-06,2023-07-31,2023-09-05 23:16:30+00:00,0001628280-23-031433,https://www.sec.gov/Archives/edgar/data/1653482/000162828023031433/gtlb-20230731.htm,39802,3113,data/interim/text/000162828023031433.txt.gz,162828023031433,2023Q3,2023-09-05 19:16:30-04:00,2023-09-06,2023-09-06,2023-09-06,2023-09-05,49.7400016784668,474,642,0.033691774282699365,126.65845831953331,0.010024621878297573,37.65491336961531,0.02658157881513492,22.71105199317064,0.46716179043492845,0.555715311756839,55.0,60.0
1123,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-Q,2023-12-05,2023-10-31,2023-12-05 00:13:35+00:00,0001628280-23-040671,https://www.sec.gov/Archives/edgar/data/1653482/000162828023040671/gtlb-20231031.htm,40222,3139,data/interim/text/000162828023040671.txt.gz,162828023040671,2023Q4,2023-12-04 19:13:35-05:00,2023-12-05,2023-12-05,2023-12-05,2023-12-04,52.93000030517578,537,579,0.033513997314902295,127.89155618415319,0.009944806324896823,37.74891978484923,0.026676942966535725,22.597312501434416,0.48798260790431003,0.6120032569562647,55.0,60.0
1124,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-K,2024-03-26,2024-01-31,2024-03-25 23:16:03+00:00,0001628280-24-012963,https://www.sec.gov/Archives/edgar/data/1653482/000162828024012963/gtlb-20240131.htm,51144,3864,data/interim/text/000162828024012963.txt.gz,162828024012963,2024Q1,2024-03-25 19:16:03-04:00,2024-03-26,2024-03-26,2024-03-26,2024-03-25,58.79999923706055,613,503,0.02889879555764117,145.92161063281273,0.010695291725324574,49.592324427051814,0.022954794306272487,31.977898825422226,0.6251036738851504,0.48264514153918303,55.0,60.0
1125,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-Q,2024-06-04,2024-04-30,2024-06-03 23:19:06+00:00,0001628280-24-026458,https://www.sec.gov/Archives/edgar/data/1653482/000162828024026458/gtlb-20240430.htm,38431,3105,data/interim/text/000162828024026458.txt.gz,162828024026458,2024Q2,2024-06-03 19:19:06-04:00,2024-06-04,2024-06-04,2024-06-04,2024-06-03,47.06999969482422,661,455,0.03486768494184382,127.70736078353862,0.009939892274465926,36.77623985833114,0.027633941349431448,21.73307068333104,0.39319091122145344,0.7297488325607545,55.0,60.0
1126,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-Q,2024-09-04,2024-07-31,2024-09-03 23:07:04+00:00,0001628280-24-039196,https://www.sec.gov/Archives/edgar/data/1653482/000162828024039196/gtlb-20240731.htm,39320,3116,data/interim/text/000162828024039196.txt.gz,162828024039196,2024Q3,2024-09-03 19:07:04-04:00,2024-09-04,2024-09-04,2024-09-04,2024-09-03,44.68000030517578,724,392,0.03402848423194303,126.80622933948423,0.009791454730417091,37.10379724849757,0.026983723296032554,21.837673084389838,0.5867465201740799,0.3878479368490126,55.0,60.0
1127,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-Q,2024-12-06,2024-10-31,2024-12-06 00:07:00+00:00,0001628280-24-050129,https://www.sec.gov/Archives/edgar/data/1653482/000162828024050129/gtlb-20241031.htm,39168,3111,data/interim/text/000162828024050129.txt.gz,162828024050129,2024Q4,2024-12-05 19:07:00-05:00,2024-12-06,2024-12-06,2024-12-06,2024-12-05,66.04000091552734,790,326,0.03444138071895425,133.9792394107894,0.00972732843137255,36.98157486360435,0.027037377450980393,22.262580500749664,0.3879215164658608,0.6262340737380415,55.0,60.0
1128,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-K,2025-03-21,2025-01-31,2025-03-21 20:40:43+00:00,0001628280-25-014344,https://www.sec.gov/Archives/edgar/data/1653482/000162828025014344/gtlb-20250131.htm,48733,3798,data/interim/text/000162828025014344.txt.gz,162828025014344,2025Q1,2025-03-21 16:40:43-04:00,2025-03-22,2025-03-22,2025-03-24,2025-03-21,50.95000076293945,861,255,0.02938460591385714,153.92318423322084,0.010793507479531323,47.90918789785943,0.023084973221431063,29.14865029527216,0.6382481681211316,0.641385176517075,55.0,60.0
1129,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-Q,2025-06-11,2025-04-30,2025-06-10 21:38:12+00:00,0001628280-25-030546,https://www.sec.gov/Archives/edgar/data/1653482/000162828025030546/gtlb-20250430.htm,36618,3063,data/interim/text/000162828025030546.txt.gz,162828025030546,2025Q2,2025-06-10 17:38:12-04:00,2025-06-11,2025-06-11,2025-06-11,2025-06-10,48.5099983215332,916,200,0.034818941504178275,133.25763981991523,0.010131629253372658,36.23844281311746,0.028182860888087826,20.2352015546877,0.6188654322442763,0.5175374272103332,55.0,60.0
1130,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-Q,2025-09-04,2025-07-31,2025-09-03 21:37:41+00:00,0001653482-25-000010,https://www.sec.gov/Archives/edgar/data/1653482/000165348225000010/gtlb-20250731.htm,37828,3101,data/interim/text/000165348225000010.txt.gz,165348225000010,2025Q3,2025-09-03 17:37:41-04:00,2025-09-04,2025-09-04,2025-09-04,2025-09-03,46.90999984741211,974,142,0.03433964259278841,134.75421105950934,0.009886856296922914,37.126341781266525,0.027466426985301894,20.311211768831683,0.5237768046181667,0.5460623339708679,55.0,60.0
1131,GTLB,1653482,Gitlab Inc.,7372,Services-Prepackaged Software,10-Q,2025-12-03,2025-10-31,2025-12-02 22:43:06+00:00,0001628280-25-054840,https://www.sec.gov/Archives/edgar/data/1653482/000162828025054840/gtlb-20251031.htm,38017,3120,data/interim/text/000162828025054840.txt.gz,162828025054840,2025Q4,2025-12-02 17:43:06-05:00,2025-12-03,2025-12-03,2025-12-03,2025-12-02,43.369998931884766,1037,79,0.03440566062550964,136.53522195458456,0.009811400163084936,37.392484079776125,0.02735618276034406,20.322324547665346,0.48606508035910195,0.5802953275041358,55.0,60.0
1132,ABSI,1672688,Absci Corp,8731,Services-Commercial Physical & Biological Research,10-Q,2021-11-09,2021-09-30,2021-11-09 16:09:29+00:00,0001628280-21-022431,https://www.sec.gov/Archives/edgar/data/1672688/000162828021022431/absi-20210930.htm,43332,3292,data/interim/text/000162828021022431.txt.gz,162828021022431,2021Q4,2021-11-09 11:09:29-05:00,2021-11-09,2021-11-09,2021-11-09,2021-11-08,18.030000686645508,76,1099,0.029770146773746883,151.68329996718674,0.011261884981076341,38.7260200139252,0.027070063694267517,22.004981598089564,1.0360998677204656,0.8978975418415632,55.0,60.0
1133,ABSI,1672688,Absci Corp,8731,Services-Commercial Physical & Biological Research,10-K,2022-03-22,2021-12-31,2022-03-22 21:20:17+00:00,0001628280-22-006925,https://www.sec.gov/Archives/edgar/data/1672688/000162828022006925/absi-20211231.htm,63537,4362,data/interim/text/000162828022006925.txt.gz,162828022006925,2022Q1,2022-03-22 17:20:17-04:00,2022-03-23,2022-03-23,2022-03-23,2022-03-22,7.480000019073486,168,1007,0.023010214520672995,185.88290717960604,0.012386483466326707,69.41904910493653,0.02395454616994822,38.866414410040115,1.018295938218286,0.8655954329799811,55.0,60.0
1134,ABSI,1672688,Absci Corp,8731,Services-Commercial Physical & Biological Research,10-Q,2022-05-11,2022-03-31,2022-05-11 12:38:29+00:00,0001628280-22-013760,https://www.sec.gov/Archives/edgar/data/1672688/000162828022013760/absi-20220331.htm,11167,1725,data/interim/text/000162828022013760.txt.gz,162828022013760,2022Q2,2022-05-11 08:38:29-04:00,2022-05-11,2022-05-11,2022-05-11,2022-05-10,4.0,202,973,0.010566848750783559,16.675716102192247,0.007790812214560759,14.6503098062679,0.014775678337960061,9.61757930460338,0.9529063992138104,0.7634031170273905,55.0,60.0
